scenario,step,raw_y_measured,y_true,y_hat,residual,positive_cusum,negative_cusum,active_fault_state,healthy_run,substitution_flag,physical_sensor_fault
persistent_constant_bias,280,3.0,0.0,0.0,3.0,791.8525337324331,0.0,True,0,True,True
persistent_constant_bias,281,3.0,0.0,0.0,3.0,794.7215646517535,0.0,True,0,True,True
persistent_constant_bias,282,3.0,0.0,0.0,3.0,797.5905955710739,0.0,True,0,True,True
persistent_constant_bias,283,3.0,0.0,0.0,3.0,800.4596264903943,0.0,True,0,True,True
persistent_constant_bias,284,3.0,0.0,0.0,3.0,803.3286574097147,0.0,True,0,True,True
persistent_constant_bias,285,3.0,0.0,0.0,3.0,806.197688329035,0.0,True,0,True,True
persistent_constant_bias,286,3.0,0.0,0.0,3.0,809.0667192483554,0.0,True,0,True,True
persistent_constant_bias,287,3.0,0.0,0.0,3.0,811.9357501676758,0.0,True,0,True,True
persistent_constant_bias,288,3.0,0.0,0.0,3.0,814.8047810869962,0.0,True,0,True,True
persistent_constant_bias,289,3.0,0.0,0.0,3.0,817.6738120063166,0.0,True,0,True,True
persistent_constant_bias,290,3.0,0.0,0.0,3.0,820.5428429256369,0.0,True,0,True,True
persistent_constant_bias,291,3.0,0.0,0.0,3.0,823.4118738449573,0.0,True,0,True,True
persistent_constant_bias,292,3.0,0.0,0.0,3.0,826.2809047642777,0.0,True,0,True,True
persistent_constant_bias,293,3.0,0.0,0.0,3.0,829.1499356835981,0.0,True,0,True,True
persistent_constant_bias,294,3.0,0.0,0.0,3.0,832.0189666029185,0.0,True,0,True,True
persistent_constant_bias,295,3.0,0.0,0.0,3.0,834.8879975222388,0.0,True,0,True,True
persistent_constant_bias,296,3.0,0.0,0.0,3.0,837.7570284415592,0.0,True,0,True,True
persistent_constant_bias,297,3.0,0.0,0.0,3.0,840.6260593608796,0.0,True,0,True,True
persistent_constant_bias,298,3.0,0.0,0.0,3.0,843.4950902802,0.0,True,0,True,True
persistent_constant_bias,299,3.0,0.0,0.0,3.0,846.3641211995204,0.0,True,0,True,True
temporary_bias,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,1,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,2,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,3,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,5,3.0,0.0,0.0,3.0,2.86903091932042,0.0,False,0,True,True
temporary_bias,6,3.0,0.0,0.0,3.0,5.73806183864084,0.0,False,0,True,True
temporary_bias,7,3.0,0.0,0.0,3.0,8.60709275796126,0.0,True,0,True,True
temporary_bias,8,0.0,0.0,0.0,0.0,8.476123677281679,0.0,True,0,True,False
temporary_bias,9,0.0,0.0,0.0,0.0,8.345154596602098,0.0,True,0,True,False
temporary_bias,10,0.0,0.0,0.0,0.0,8.214185515922518,0.0,True,0,True,False
temporary_bias,11,0.0,0.0,0.0,0.0,8.083216435242937,0.0,True,0,True,False
temporary_bias,12,0.0,0.0,0.0,0.0,7.952247354563357,0.0,True,0,True,False
temporary_bias,13,0.0,0.0,0.0,0.0,7.821278273883777,0.0,True,0,True,False
temporary_bias,14,0.0,0.0,0.0,0.0,7.690309193204198,0.0,True,0,True,False
temporary_bias,15,0.0,0.0,0.0,0.0,7.559340112524618,0.0,True,0,True,False
temporary_bias,16,0.0,0.0,0.0,0.0,7.428371031845038,0.0,True,0,True,False
temporary_bias,17,0.0,0.0,0.0,0.0,7.297401951165458,0.0,True,0,True,False
temporary_bias,18,0.0,0.0,0.0,0.0,7.166432870485878,0.0,True,0,True,False
temporary_bias,19,0.0,0.0,0.0,0.0,7.035463789806299,0.0,True,0,True,False
temporary_bias,20,0.0,0.0,0.0,0.0,6.904494709126719,0.0,True,0,True,False
temporary_bias,21,0.0,0.0,0.0,0.0,6.773525628447139,0.0,True,0,True,False
temporary_bias,22,0.0,0.0,0.0,0.0,6.642556547767559,0.0,True,0,True,False
temporary_bias,23,0.0,0.0,0.0,0.0,6.511587467087979,0.0,True,0,True,False
temporary_bias,24,0.0,0.0,0.0,0.0,6.3806183864084,0.0,True,0,True,False
temporary_bias,25,0.0,0.0,0.0,0.0,6.24964930572882,0.0,True,0,True,False
temporary_bias,26,0.0,0.0,0.0,0.0,6.11868022504924,0.0,True,0,True,False
temporary_bias,27,0.0,0.0,0.0,0.0,5.98771114436966,0.0,True,0,True,False
temporary_bias,28,0.0,0.0,0.0,0.0,5.85674206369008,0.0,True,0,True,False
temporary_bias,29,0.0,0.0,0.0,0.0,5.725772983010501,0.0,True,0,True,False
temporary_bias,30,0.0,0.0,0.0,0.0,5.594803902330921,0.0,True,0,True,False
temporary_bias,31,0.0,0.0,0.0,0.0,5.463834821651341,0.0,True,0,True,False
temporary_bias,32,0.0,0.0,0.0,0.0,5.332865740971761,0.0,True,0,True,False
temporary_bias,33,0.0,0.0,0.0,0.0,5.2018966602921815,0.0,True,0,True,False
temporary_bias,34,0.0,0.0,0.0,0.0,5.070927579612602,0.0,True,0,True,False
temporary_bias,35,0.0,0.0,0.0,0.0,4.939958498933022,0.0,True,0,True,False
temporary_bias,36,0.0,0.0,0.0,0.0,4.808989418253442,0.0,True,0,True,False
temporary_bias,37,0.0,0.0,0.0,0.0,4.678020337573862,0.0,True,0,True,False
temporary_bias,38,0.0,0.0,0.0,0.0,4.5470512568942825,0.0,True,0,True,False
temporary_bias,39,0.0,0.0,0.0,0.0,4.416082176214703,0.0,True,0,True,False
temporary_bias,40,0.0,0.0,0.0,0.0,4.285113095535123,0.0,True,0,True,False
temporary_bias,41,0.0,0.0,0.0,0.0,4.154144014855543,0.0,True,0,True,False
temporary_bias,42,0.0,0.0,0.0,0.0,4.023174934175963,0.0,True,0,True,False
temporary_bias,43,0.0,0.0,0.0,0.0,3.8922058534963835,0.0,True,0,True,False
temporary_bias,44,0.0,0.0,0.0,0.0,3.7612367728168037,0.0,True,0,True,False
temporary_bias,45,0.0,0.0,0.0,0.0,3.630267692137224,0.0,True,0,True,False
temporary_bias,46,0.0,0.0,0.0,0.0,3.499298611457644,0.0,True,0,True,False
temporary_bias,47,0.0,0.0,0.0,0.0,3.3683295307780643,0.0,True,0,True,False
temporary_bias,48,0.0,0.0,0.0,0.0,3.2373604500984845,0.0,True,0,True,False
temporary_bias,49,0.0,0.0,0.0,0.0,3.1063913694189047,0.0,True,0,True,False
temporary_bias,50,0.0,0.0,0.0,0.0,2.975422288739325,0.0,True,0,True,False
temporary_bias,51,0.0,0.0,0.0,0.0,2.844453208059745,0.0,True,0,True,False
temporary_bias,52,0.0,0.0,0.0,0.0,2.7134841273801653,0.0,True,0,True,False
temporary_bias,53,0.0,0.0,0.0,0.0,2.5825150467005855,0.0,True,0,True,False
temporary_bias,54,0.0,0.0,0.0,0.0,2.4515459660210057,0.0,True,0,True,False
temporary_bias,55,0.0,0.0,0.0,0.0,2.320576885341426,0.0,True,0,True,False
temporary_bias,56,0.0,0.0,0.0,0.0,2.189607804661846,0.0,True,0,True,False
temporary_bias,57,0.0,0.0,0.0,0.0,2.0586387239822663,0.0,True,0,True,False
temporary_bias,58,0.0,0.0,0.0,0.0,1.9276696433026863,0.0,True,0,True,False
temporary_bias,59,0.0,0.0,0.0,0.0,1.7967005626231063,0.0,True,0,True,False
temporary_bias,60,0.0,0.0,0.0,0.0,1.6657314819435263,0.0,True,0,True,False
temporary_bias,61,0.0,0.0,0.0,0.0,1.5347624012639463,0.0,True,1,True,False
temporary_bias,62,0.0,0.0,0.0,0.0,1.4037933205843662,0.0,True,2,True,False
temporary_bias,63,0.0,0.0,0.0,0.0,1.2728242399047862,0.0,True,3,True,False
temporary_bias,64,0.0,0.0,0.0,0.0,1.1418551592252062,0.0,True,4,True,False
temporary_bias,65,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,66,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,67,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,68,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,69,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,70,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,71,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,73,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,74,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,75,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,76,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,77,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,78,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,79,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,80,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,81,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,82,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,83,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,84,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,85,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,86,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,87,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,88,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,89,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,90,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,91,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,92,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,93,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,94,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,95,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,96,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,97,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,98,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,99,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,100,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,101,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,102,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,103,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,104,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,105,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,106,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,107,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,108,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,109,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,110,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,111,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,112,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,113,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,114,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,115,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,116,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,117,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,118,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,119,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,120,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,121,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,122,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,123,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,124,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,125,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,126,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,127,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,128,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,129,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,130,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,131,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,132,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,133,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,134,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,135,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,136,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,137,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,138,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,139,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,140,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,141,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,142,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,143,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,144,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,145,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,146,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,147,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,148,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,149,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,150,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,151,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,152,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,153,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,154,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,155,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,156,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,157,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,158,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,159,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,160,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,161,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,162,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,163,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,164,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,165,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,166,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,167,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,168,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,169,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,170,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,171,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,172,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,173,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,174,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,175,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,176,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,177,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,178,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,179,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,180,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,181,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,182,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,183,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,184,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,185,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,186,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,187,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,188,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,189,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,190,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,191,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,192,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,193,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,194,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,195,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,196,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,197,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,198,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,199,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,200,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,201,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,202,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,203,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,204,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,205,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,206,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,207,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,208,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,209,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,210,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,211,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,212,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,213,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,214,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,215,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,216,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,217,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,218,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,219,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,220,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,221,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,222,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,223,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,224,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,225,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,226,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,227,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,228,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,229,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,230,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,231,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,232,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,233,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,234,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,235,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,236,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,237,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,238,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,239,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,240,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,241,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,242,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,243,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,244,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,245,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,246,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,247,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,248,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,249,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,250,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,251,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,252,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,253,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,254,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,255,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,256,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,257,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,258,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,259,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,260,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,261,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,262,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,263,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,264,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,265,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,266,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,267,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,268,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,269,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,270,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,271,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,272,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,273,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,274,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,275,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,276,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,277,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,278,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,279,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,280,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,281,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,282,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,283,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,284,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,285,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,286,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,287,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,288,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,289,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,290,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,291,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,292,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,293,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,294,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,295,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,296,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,297,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,298,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_bias,299,0.0,0.0,0.0,0.0,0.0,0.0,False,0,False,False
temporary_dropout,0,10.0,10.0,10.0,0.0,0.0,0.0,False,0,False,False
temporary_dropout,1,10.0,10.0,10.0,0.0,0.0,0.0,False,0,False,False
temporary_dropout,2,10.0,10.0,10.0,0.0,0.0,0.0,False,0,False,False
temporary_dropout,3,10.0,10.0,10.0,0.0,0.0,0.0,False,0,False,False
temporary_dropout,4,10.0,10.0,10.0,0.0,0.0,0.0,False,0,False,False
temporary_dropout,5,0.0,10.0,10.0,-10.0,0.0,9.85019728208287,False,0,True,True
temporary_dropout,6,0.0,10.0,10.0,-10.0,0.0,19.70039456416574,False,0,True,True
temporary_dropout,7,0.0,10.0,10.0,-10.0,0.0,29.55059184624861,True,0,True,True
temporary_dropout,8,10.0,10.0,10.0,0.0,0.0,29.400789128331482,True,0,True,False
